time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (km)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price (£)","Fuel used price (total) (£)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term secondary oxygen sensor trim Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
19:38:59.364,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.883478,77.547894,
19:38:59.372,,,,,,827.700012207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.883478,77.547894,
19:38:59.373,,,,,,827.700012207031,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.883478,77.547894,
19:38:59.376,,,,,,827.700012207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.883478,77.547894,
19:38:59.465,,,,,,827.700012207031,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.883478,77.547894,
19:38:59.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.883478,77.547894,
19:38:59.974,,,,,,,,,,,,,,-0.47325,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,12.883478,77.547894,
19:39:00.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:00.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15.2941176470588,,,,12.883478,77.547894,
19:39:00.565,,,,,,,,,,,,,,,,,1.83461542426792,,,,,,,,,,762,0.8,,,,,,,7.17737861378045,,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:00.727,,,,,,,,,,,,,,,,,,,,,,,,0,13.9204261933889,,,,,,,,,,,,,,,,,,,,,,,,,0,12.883478,77.547894,
19:39:00.854,,,,,,,,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,12.883478,77.547894,
19:39:00.976,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:01.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:01.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.9019607843137,,,,12.883478,77.547894,
19:39:01.436,,,,,,791.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.883478,77.547894,
19:39:01.539,,,,,,,,,15.21005764796,,,,,,,,1.74156491414721,,,,,,,,,,737,0.7,,0.000464657598020604,2.11730484885617,0.00046930417400081,2.14,,6.81334660330705,,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:01.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,12.883478,77.547894,
19:39:01.883,,,,,,,,,,,0,,,,,,,,,,,,,0,13.9204261933889,,,,,,,,,,,,,,,,,,,,,,,,,0,12.883478,77.547894,
19:39:01.905,,,,,,804,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.883478,77.547894,
19:39:01.918,,,,,,804,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.8834416666667,77.5478833333333,
19:39:01.921,,,,,,827.700012207031,,,,,,5.82965127555085E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800052255392075,,,,,12.8834416666667,77.5478833333333,
19:39:02.105,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,12.8834416666667,77.5478833333333,
19:39:02.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.8834416666667,77.5478833333333,
19:39:02.433,,,,,,804.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8833683333333,77.54793,
19:39:02.436,,,,,,,,,,,,5.1935666023316E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.8833683333333,77.54793,
19:39:02.437,,,,,,804.8,,,,,,5.19275327946259E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.8833683333333,77.54793,
19:39:02.443,,,,,,827.700012207031,,,,,,0.000676354592263058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511079317331314,,,,,12.8833683333333,77.54793,
19:39:02.444,,,,,,827.700012207031,,,,,,0.000752184155104388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511079317331314,,,,,12.8833683333333,77.54793,
19:39:02.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.9019607843137,,,,12.8833683333333,77.54793,
19:39:02.665,,,,,,,,,15.2131986914271,,,,,,,,1.39820328931957,,,,,,,,,,751,0.8,,0.000901904235563365,2.11774209549371,0.000910923277918998,2.14,,5.47004797503231,,,,,,,,,,,,,,,,12.8833683333333,77.54793,
19:39:02.814,,,,,,,,,,,0,,,,,,,,,,,,,0,13.9204261933889,,,,,,,,,,,,,,,,,,,,,,,,,0,12.8833683333333,77.54793,
19:39:02.933,,,,,,,,,,,,0.316628283633412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36875410079956,,,,,12.8833683333333,77.54793,
19:39:02.934,,,,,,811.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8833683333333,77.54793,
19:39:02.937,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,12.8833683333333,77.54793,
19:39:02.946,,,,,,811.7,,,,,,0.32389760877307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36875410079956,,,,,12.8833716666667,77.5478716666667,
