time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance to empty (km)","Distance traveled since codes cleared (km)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature","Engine RPM (rpm)","Engine RPM x1000 (rpm)","EV Instant Energy Consumption [kWh/100km] (kWh/100km)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price (£)","Fuel used price (total) (£)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term secondary oxygen sensor trim Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
18:35:30.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.9256533333333,77.5221333333333,
18:35:30.981,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:31.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,21.5686274509804,,,,12.9256533333333,77.5221333333333,
18:35:31.416,,,,,,,,,,,,,,,,,3.31415331210241,,,,,,,,,,,1621,1.6,,,,,,,,12.9656236344821,,,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:31.573,,,,,,,,,,,,,,,,331.415331210241,,,,,,,,,0.000207487666666667,4.51069331444444,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.9256533333333,77.5221333333333,
18:35:31.730,,,,,,,,,,,,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16.078431372549,,,,12.9256533333333,77.5221333333333,
18:35:32.138,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256533333333,77.5221333333333,
18:35:32.139,,,,,,859.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.167,,,,,,859.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256533333333,77.5221333333333,
18:35:32.171,,,,,,,,,,,,1.81934953570692E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131026832386851,,,,,12.9256533333333,77.5221333333333,
18:35:32.172,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.179,,,,,,859.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.197,,,,,,,,168.523944405618,16.2221768253331,168.523944405618,,,,,,,1.656735904117,,,,,,,,,,,1105,1.1,,,0.000349666400021848,0.731732645517656,0.000353163064022066,0.74,,6.48147872823892,,,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.366,,,,,,,,,,,3.96036406412577,,,,,55.2245301372333,,,,,,,,,0.000866449,4.51135227577778,,,,,,,,,,,,,,,,,,,,,,,,,,3,12.9256533333333,77.5221333333333,
18:35:32.513,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,12.9256533333333,77.5221333333333,
18:35:32.640,,,,,,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925655,77.5221333333333,
18:35:32.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,20.3921568627451,,,,12.925655,77.5221333333333,
18:35:32.897,,,,,,,,93.6773927521716,16.2300481361573,131.100668578895,,,,,,,2.37626768838961,,,,,,,,,,,1516,1.5,,,0.000811666832727263,0.732194645950361,0.000819783501054536,0.74,,9.29642946508576,,,,,,,,,,,,,,,,12.925655,77.5221333333333,
18:35:33.038,,,,,,,,,,,3.97869155343079,,,,,59.4066922097403,,,,,,,,,0.00161269188888889,4.51209851866667,,,,,,,,,,,,,,,,,,,,,,,,,,4,12.925655,77.5221333333333,
18:35:33.167,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,12.925655,77.5221333333333,
18:35:33.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,21.5686274509804,,,,12.925655,77.5221333333333,
18:35:33.595,,,,,,,,96.5924319215188,16.2438988067375,119.597923026436,,,,,,,3.84872494648718,,,,,,,,,,,1661,1.7,,,0.00155773831487886,0.732940717432513,0.00157331569802764,0.74,,15.0569736609858,,,,,,,,,,,,,,,,12.925655,77.5221333333333,
18:35:33.738,,,,,,,,,,,4.95840425643745,,,,,54.9817849498168,,,,,,,,,0.00297427083333333,4.51346009761111,,,,,,,,,,,,,,,,,,,,,,,,,0.0583657386517492,7,12.925655,77.5221333333333,
18:35:33.761,,,,,,858.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256566666667,77.52221,
18:35:33.763,,,,,,858.8,,,,,,1.18935546014727E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256566666667,77.52221,
18:35:33.764,,,,,,858.8,,,,,,1.18905225561991E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256566666667,77.52221,
18:35:33.766,,,,,,764.300048828125,,,,,,1.37965138746376E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00487640979699791,,,,,12.9256566666667,77.52221,
18:35:33.870,,,,,,,,,,,,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,12.9256566666667,77.52221,
18:35:34.664,,,,,,,,,,,,1.18696683134903E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256566666667,77.52221,
18:35:34.666,,,,,,857.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256566666667,77.52221,
18:35:34.670,,,,,,857.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256383333333,77.522125,
18:35:34.671,,,,,,857.9,,,,,,1.18559410074634E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256383333333,77.522125,
18:35:34.674,,,,,,,,,,,,1.93971285204965E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108362174592912,,,,,12.9256383333333,77.522125,
18:35:34.675,,,,,,764.300048828125,,,,,,2.14314675774358E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108362174592912,,,,,12.9256383333333,77.522125,
18:35:34.676,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256383333333,77.522125,
18:35:34.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,12.9256383333333,77.522125,
18:35:35.145,,,,,,,,,,,,,,,49.0196078431373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256383333333,77.522125,
18:35:35.163,,,,,,853.9,,,,,,0.659552419799753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1124342918396,,,,,12.9256333333333,77.522135,
18:35:35.171,,,,,,853.9,,,,,,0.669707342865928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1124342918396,,,,,12.9256333333333,77.522135,
18:35:35.172,,,,,,853.9,,,,,,0.670788108457374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1124342918396,,,,,12.9256333333333,77.522135,
18:35:35.298,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256333333333,77.522135,
18:35:35.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,12.9256333333333,77.522135,
18:35:35.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,12.9256333333333,77.522135,
18:35:35.723,,,,,,,,,,,,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,12.9256333333333,77.522135,
18:35:35.881,,,,,,,,122.386168833349,16.2851351146388,120.294984478164,,,,,,,3.27926031403956,,,,,9.21085388264074,,,,,,1964,2,,,0.00364009612364439,0.735023075241279,0.00367649708488083,0.74,,12.8291153206664,,,,,,,,,,,,,,,,12.9256333333333,77.522135,
18:35:36.030,,,,,,,,,,,10.1292646826916,,,,,21.8617354269304,,,,,,,,,0.0125271145833333,4.52301294136111,,,,0,,,,,,,,,,,,,,,,,,,,,0.0889802919801798,15,12.9256333333333,77.522135,
18:35:36.119,,,,,,,,,,,,0.579375724797922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256266666667,77.5221233333333,
18:35:36.120,,,,,,851.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256266666667,77.5221233333333,
18:35:36.121,,,,,,851.6,,,,,,0.579266245635587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256266666667,77.5221233333333,
18:35:36.128,,,,,,,,,,,,0.579216740976242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534427893161774,,,,,12.9256266666667,77.5221233333333,
18:35:36.129,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256266666667,77.5221233333333,
18:35:36.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,12.9256266666667,77.5221233333333,
18:35:36.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,12.9256266666667,77.5221233333333,
18:35:36.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,21.5686274509804,,,,12.9256266666667,77.5221233333333,
18:35:36.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,0.715,,,,,,,,,12.9256266666667,77.5221233333333,
18:35:36.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,12.9256266666667,77.5221233333333,
18:35:37.081,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256266666667,77.5221233333333,
18:35:37.114,,,,,,,,,,,,0.507359029374258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256266666667,77.5221233333333,
18:35:37.115,,,,,,849.7,,,,,,0.507307963355039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256266666667,77.5221233333333,
18:35:37.122,,,,,,849.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.128,,,,,,,,,,,,0.506557805002892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056356081366539,,,,,12.92561,77.522115,
18:35:37.129,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.211,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.369,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.530,,,,,,,,,,,,,,,,,,,,,,,10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.679,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:37.827,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:38.103,,,,,,,,,,,,,,,,,,,,,14.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92561,77.522115,
18:35:38.155,,,,,,847.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.192,,,,,,,,,,,,0.446852038303106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256016666667,77.5220816666667,
18:35:38.193,,,,,,847.8,,,,,,0.446793672411512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256016666667,77.5220816666667,
18:35:38.194,,,,,,847.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.197,,,,,,764.300048828125,,,,,,0.446662138020693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0999061368405819,,,,,12.9256016666667,77.5220816666667,
18:35:38.223,,43.5294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.643,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.769,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:38.898,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:39.046,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9256016666667,77.5220816666667,
18:35:39.135,,,,,,846.2,,,,,,0.404630040011554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9256016666667,77.5220816666667,
18:35:39.154,,,,,,846.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:39.155,,,,,,846.2,,,,,,0.403823034927363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.925585,77.5220666666667,
18:35:39.158,,,,,,764.300048828125,,,,,,0.40372260278753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0827308461070061,,,,,12.925585,77.5220666666667,
18:35:39.181,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:39.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:39.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,12.925585,77.5220666666667,
18:35:39.817,,,,,,,,,,,,,,,34.5098039215686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:39.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.40625,,,,,,12.925585,77.5220666666667,
18:35:40.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:40.133,,,,,,,,,,,,0.367818318413025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.925585,77.5220666666667,
18:35:40.134,,,,,,844.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925585,77.5220666666667,
18:35:40.164,,,,,,844.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255666666667,77.52204,
18:35:40.170,,,,,,844.6,,,,,,0.366596565540151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9255666666667,77.52204,
18:35:40.173,,,,,,764.300048828125,,,,,,0.366524004531279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108652069419622,,,,,12.9255666666667,77.52204,
18:35:40.221,,,,,,,,,,,,,,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,12.9255666666667,77.52204,
18:35:40.356,,,,,,,,54.463543118523,16.3211049612448,107.128696206236,,,,,,,2.56058534354161,,,,,9.19055421530475,,,,,,1610,1.6,,,0.00682271045260054,0.738205689570235,0.00689093755712654,0.74,,10.0175166088712,,,,,,,,,,,,,,,,12.9255666666667,77.52204,
18:35:40.525,,,,,,,,,,,17.0978120318576,,,,,10.66910559809,,,,,,,,,0.0424924845833333,4.55297831136111,,,,0,,,,,,,,,,,,,,,,,,,,,0.0729042177010597,24,12.9255666666667,77.52204,
18:35:40.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,12.9255666666667,77.52204,
18:35:40.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,12.9255666666667,77.52204,
18:35:40.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16.078431372549,,,,12.9255666666667,77.52204,
18:35:41.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.09375,0.705,,,,,,,,,12.9255666666667,77.52204,
18:35:41.155,,,,,,841.5,,,,,,1.4069806922905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0692089080811,,,,,12.9255666666667,77.52204,
18:35:41.157,,,,,,841.5,,,,,,1.40902330892019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0692089080811,,,,,12.9255666666667,77.52204,
18:35:41.176,,,,,,841.5,,,,,,1.42771303747184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0692089080811,,,,,12.9255016666667,77.521945,
18:35:41.180,,,,,,,,,,,,1.43129393953352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8361884117126,,,,,12.9255016666667,77.521945,
18:35:41.181,,,,,,764.300048828125,,,,,,1.43235915691983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8361884117126,,,,,12.9255016666667,77.521945,
18:35:41.182,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255016666667,77.521945,
18:35:41.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,12.9255016666667,77.521945,
18:35:41.689,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255016666667,77.521945,
18:35:41.825,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255016666667,77.521945,
18:35:41.983,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255016666667,77.521945,
18:35:42.136,,,,,,839.4,,,,,,2.66788485428512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.224254989624,,,,,12.9254433333333,77.5219433333333,
18:35:42.142,,,,,,,,,,,,,,,,,,,,,,,10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:42.145,,,,,,839.4,,,,,,2.67867316588625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.224254989624,,,,,12.9254433333333,77.5219433333333,
18:35:42.147,,,,,,839.4,,,,,,2.68120624809792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.224254989624,,,,,12.9254433333333,77.5219433333333,
18:35:42.148,,,,,,,,,,,,2.6832971494265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.819652557373,,,,,12.9254433333333,77.5219433333333,
18:35:42.149,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:42.264,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:42.419,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:42.725,,,,,,,,,,,,,,,,,,,,,14.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:42.873,,17.6470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:43.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9254433333333,77.5219433333333,
18:35:43.143,,,,,,837.2,,,,,,3.77391535983159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0130136489868,,,,,12.9253783333333,77.521975,
18:35:43.150,,,,,,,,,,,,3.78163799494833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0130136489868,,,,,12.9253783333333,77.521975,
18:35:43.151,,,,,,837.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:43.152,,,,,,837.2,,,,,,3.78314101997286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0130136489868,,,,,12.9253783333333,77.521975,
18:35:43.154,,,,,,764.300048828125,,,,,,3.78544142637411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0141397476196,,,,,12.9253783333333,77.521975,
18:35:43.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,12.9253783333333,77.521975,
18:35:43.300,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:43.430,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:43.580,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:43.732,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:44.015,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:44.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19,,,,,,,,,,,,12.9253783333333,77.521975,
18:35:44.166,,,,,,,,,,,,4.7983503401209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7968315124512,,,,,12.9253266666667,77.5219666666667,
18:35:44.167,,,,,,835.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:44.172,,,,,,835.9,,,,,,4.80353369503012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7968315124512,,,,,12.9253266666667,77.5219666666667,
18:35:44.173,,,,,,,,,,,,4.80513569058383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7968315124512,,,,,12.9253266666667,77.5219666666667,
18:35:44.174,,,,,,835.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:44.176,,,,,,764.300048828125,,,,,,4.80706393101751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7388442993164,,,,,12.9253266666667,77.5219666666667,
18:35:44.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:44.631,,,,,,,,,,,,,,,19.6078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:44.792,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:44.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.875,,,,,,12.9253266666667,77.5219666666667,
18:35:45.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:45.143,,,,,,,,,,,,5.64788512302783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6967700958252,,,,,12.9253266666667,77.5219666666667,
18:35:45.144,,,,,,835.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9253266666667,77.5219666666667,
18:35:45.187,,,,,,835.2,,,,,,5.68379351450096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6967700958252,,,,,12.9252733333333,77.5219583333333,
18:35:45.188,,,,,,835.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252733333333,77.5219583333333,
18:35:45.192,,,,,,764.300048828125,,,,,,5.68775454750445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7334060668945,,,,,12.9252733333333,77.5219583333333,
18:35:45.228,,,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,12.9252733333333,77.5219583333333,
