time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (km)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price (£)","Fuel used price (total) (£)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term secondary oxygen sensor trim Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
14:21:39.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16.4705882352941,,,,12.9255933,77.5220269,
14:21:39.422,,,,,,764.300048828125,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9255933,77.5220269,
14:21:39.429,,,,,,764.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:39.571,,,,,,,,68.4171734427168,14.4969477596858,74.0711669099609,,,,,,,2.74431014844704,,,,,,,,,,1199,1.2,,0.00169440485575187,3.21083737093934,0.00171134890430939,3.24,,10.7362844051659,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:39.726,,,,,,,,,,,4.59023728362617,,,,,54.8862029689409,,,,,,,,0.00370362619444444,22.1495952711111,,,,,,,,,,,,,,,,,,,,,,,,0.0218386067124896,5,12.9255933,77.5220269,
14:21:39.868,,,,,,,,,,,,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:40.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:40.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,19.6078431372549,,,,12.9255933,77.5220269,
14:21:40.469,,,,,,,,72.6939870133557,14.5006499681621,73.7268719358096,,,,,,,4.01301431294068,,,,,,,,,,1575,1.6,,0.00269231354481268,3.2118352796284,0.00271923668026081,3.24,,15.6997061757446,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:40.634,,,,,,,,,,,5.40232456155305,,,,,50.1626789117585,,,,,,,,0.00572154041666667,22.1516131853333,,,,,,,,,,,,,,,,,,,,,,,,0.0445149186419276,8,12.9255933,77.5220269,
14:21:40.789,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:40.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:41.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,20,,,,12.9255933,77.5220269,
14:21:41.383,,,,,,,,65.2046010038397,14.5040166908061,72.0224177494156,,,,,,,4.0919142553646,,,,,,,,,,1692,1.7,,0.00373070759996093,3.21287367368355,0.00376801467596054,3.24,,16.0083783649626,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:41.533,,,,,,,,,,,6.47082100118,,,,,37.1992205033146,,,,,,,,0.00846995886111111,22.1543616037778,,,,,,,,,,,,,,,,,,,,,,,,0.0631284212208926,11,12.9255933,77.5220269,
14:21:41.659,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:41.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:42.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,20,,,,12.9255933,77.5220269,
14:21:42.275,,,,,,,,57.2163015238282,14.5072524352787,69.5547317118177,,,,,,,4.50101067276021,,,,,,,,,,1895,1.9,,0.00484619720091754,3.21398916328451,0.00489465917292671,3.24,,17.6088445108095,,,,,,,,,,,,,,,,12.9255933,77.5220269,
14:21:42.434,,,,,,,,,,,7.51839767663358,,,,,34.6231590212324,,,,,,,,0.0117219175277778,22.1576135624444,,,,,,,,,,,,,,,,,,,,,,,,0.0709815860793052,13,12.9255933,77.5220269,
14:21:42.479,,,,,,767,,,,,,3.58594957536856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1414691925049,,,,,12.9255116666667,77.5220166666667,
14:21:42.480,,,,,,767,,,,,,3.58626122791759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1414691925049,,,,,12.9255116666667,77.5220166666667,
14:21:42.482,,,,,,764.300048828125,,,,,,3.58749267149593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47153310775757,,,,,12.9255116666667,77.5220166666667,
14:21:42.485,,,,,,767,,,,,,3.58939510541366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1414691925049,,,,,12.9255116666667,77.5220166666667,
14:21:42.575,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:42.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:42.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,19.6078431372549,,,,12.9255116666667,77.5220166666667,
14:21:43.192,,,,,,,,48.942745626759,14.5091437094597,66.610162271095,,,,,,,3.4982861171275,,,,,,,,,,1761,1.8,,0.00573702827819875,3.21487999436179,0.00579439856098074,3.24,,13.6859876079888,,,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:43.364,,,,,,,,,,,8.58188939051305,,,,,23.3219074475167,,,,,,,,0.0155970866944444,22.1614887316111,,,,,,,,,,,,,,,,,,,,,,,,0.0778591018687839,15,12.9255116666667,77.5220166666667,
14:21:43.508,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:43.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:43.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,18.8235294117647,,,,12.9255116666667,77.5220166666667,
14:21:44.089,,,,,,,,42.5533112913453,14.5106679514273,63.6030558986263,,,,,,,3.6126845558144,,,,,,,,,,1521,1.5,,0.00663707685346794,3.21578004293706,0.00670344762200262,3.24,,14.1335369398107,,,,,,,,,,,,,,,,12.9255116666667,77.5220166666667,
14:21:44.257,,,,,,,,,,,9.59328268967284,,,,,21.2510856224376,,,,,,,,0.0198160059722222,22.1657076508889,,,,,,,,,,,,,,,,,,,,,,,,0.0703544264682659,17,12.9255116666667,77.5220166666667,
14:21:44.272,,,,,,759.3,,,,,,4.69260182608292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0321423530579,,,,,12.9254966666667,77.5220033333333,
14:21:44.273,,,,,,759.3,,,,,,4.6928693573799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0321423530579,,,,,12.9254966666667,77.5220033333333,
14:21:44.276,,,,,,764.300048828125,,,,,,4.69403156296061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62516708374024,,,,,12.9254966666667,77.5220033333333,
14:21:44.286,,,,,,759.3,,,,,,4.69950443688715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0321423530579,,,,,12.9254966666667,77.5220033333333,
14:21:44.410,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,12.9254966666667,77.5220033333333,
14:21:44.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9254966666667,77.5220033333333,
14:21:44.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,18.0392156862745,,,,12.9254966666667,77.5220033333333,
14:21:45.011,,,,,,,,37.597886209099,14.5115753402586,60.7135925997899,,,,,,,3.17413561475534,,,,,,,,,,1470,1.5,,0.00745039937662437,3.21659336546021,0.00752490337039061,3.24,,12.4178466926793,,,,,,,,,,,,,,,,12.9254966666667,77.5220033333333,
14:21:45.178,,,,,,,,,,,10.6299844401018,,,,,16.705976919765,,,,,,,,0.0246770736388889,22.1705687185556,,,,,,,,,,,,,,,,,,,,,,,,0.0621661016391876,19,12.9254966666667,77.5220033333333,
14:21:45.181,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:45.183,,,,,,761,,,,,,4.32805230558775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9252651,77.5217509,
14:21:45.184,,,,,,761,,,,,,4.32784218983781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9252651,77.5217509,
14:21:45.213,,,,,,761,,,,,,4.33959782495505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97847108840942,,,,,12.9252651,77.5217509,
14:21:45.266,,,,,,744.3,,,,,,4.36789860301917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3786528587341,,,,,12.9252651,77.5217509,
14:21:45.271,,,,,,744.3,,,,,,4.37038031240097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3786528587341,,,,,12.9252651,77.5217509,
14:21:45.275,,,,,,761,,,,,,4.37226264640013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4604563713074,,,,,12.9252651,77.5217509,
14:21:45.278,,,,,,761,,,,,,4.37411084285104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4604563713074,,,,,12.9252651,77.5217509,
14:21:45.300,,,,,,,,,,,,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:45.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:45.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,17.6470588235294,,,,12.9252651,77.5217509,
14:21:45.847,,,,,,,,33.0135931285584,14.5115346187672,57.9435926526668,,,,,,,2.99992523285163,,,,,,,,,,1478,1.5,,0.00814678868717751,3.21728975477077,0.00822825657404928,3.24,,11.7363012020906,,,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:45.992,,,,,,,,,,,11.4614649227353,,,,,14.9996261642581,,,,,,,,0.0291983591944444,22.1750900041111,,,,,,,,,,,,,,,,,,,,,,,,0.0557235494116867,20,12.9252651,77.5217509,
14:21:46.126,,,,,,,,,,,,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:46.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9252651,77.5217509,
14:21:46.292,,,,,,745.9,,,,,,4.90781636016958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932700252533,,,,,12.9252783333333,77.5218533333333,
14:21:46.331,,,,,,745.9,,,,,,4.9267427358763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932700252533,,,,,12.9252783333333,77.5218533333333,
14:21:46.333,,,,,,761,,,,,,4.92765468112122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9895613670349,,,,,12.9252783333333,77.5218533333333,
14:21:46.334,,,,,,745.9,,,,,,4.92838104109017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932700252533,,,,,12.9252783333333,77.5218533333333,
14:21:46.336,,,,,,761,,,,,,4.92896915258396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9895613670349,,,,,12.9252783333333,77.5218533333333,
14:21:46.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14.9019607843137,,,,12.9252783333333,77.5218533333333,
14:21:46.710,,,,,,,,29.8155389653771,14.5110960706355,55.3864968629132,,,,,,,2.3301178398604,,,,,,,,,,1316,1.3,,0.00870564816287035,3.21784861424646,0.00879270464449905,3.24,,9.11588212449258,,,,,,,,,,,,,,,,12.9252783333333,77.5218533333333,
14:21:46.852,,,,,,,,,,,12.1935762984849,,,,,11.650589199302,,,,,,,,0.0339766203055556,22.1798682652222,,,,,,,,,,,,,,,,,,,,,,,,0.0405985086194001,20,12.9252783333333,77.5218533333333,
14:21:46.972,,,,,,,,,,,,,,-0.61,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,12.9252783333333,77.5218533333333,
14:21:47.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,12.9252783333333,77.5218533333333,
14:21:48.145,,,,,,,,,,,,5.84573098963253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.147,,,,,,,,,,,,5.84655518511045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1779155731201,,,,,12.9252583333333,77.521855,
14:21:48.148,,,,,,748.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.150,,,,,,748.7,,,,,,5.84773646739914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1779155731201,,,,,12.9252583333333,77.521855,
14:21:48.152,,,,,,,,,,,,5.84863796166348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2552820205688,,,,,12.9252583333333,77.521855,
14:21:48.153,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.262,,,,,,,,,,,,5.90093023254352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7171391487122,,,,,12.9252583333333,77.521855,
14:21:48.263,,,,,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.273,,,,,,,,,,,,5.9060371124047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7171391487122,,,,,12.9252583333333,77.521855,
14:21:48.277,,,,,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.281,,,,,,,,,,,,5.90923096500438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6137993812561,,,,,12.9252583333333,77.521855,
14:21:48.282,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.289,,,,,,761,,,,,,5.91231908851433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6137993812561,,,,,12.9252583333333,77.521855,
14:21:48.712,,,,,,,,,,,,,,,21.1764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.868,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:48.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.96875,,,,,,12.9252583333333,77.521855,
14:21:49.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:49.276,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,12.9252583333333,77.521855,
14:21:49.366,,,,,,748.5,,,,,,6.38015183989415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6596961021423,,,,,12.9251783333333,77.52193,
14:21:49.368,,,,,,,,,,,,6.38108402814504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6596961021423,,,,,12.9251783333333,77.52193,
14:21:49.369,,,,,,748.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251783333333,77.52193,
14:21:49.401,,,,,,,,,,,,6.3930005329127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0307906150818,,,,,12.9251783333333,77.52193,
14:21:49.402,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251783333333,77.52193,
14:21:49.405,,,,,,748.5,,,,,,6.39443736636411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6596961021423,,,,,12.9251783333333,77.52193,
14:21:49.462,,,,,,,,32.8473466442207,14.5190374704919,48.83024848491,,,,,,,3.21123197520534,,,,,,,,,,1403,1.4,,0.0111604182497565,3.22030338433335,0.0112720224322541,3.24,,12.5629749962033,,,,,,,,,,,,,,,,12.9251783333333,77.52193,
14:21:49.768,,,,,,,,,,,13.276027562979,,,,,18.8895998541491,,,,,,,,0.04774700375,22.1936386486667,,,,,,,,,,,,,,,,,,,,,,,,,17,12.9251783333333,77.52193,
14:21:49.771,,,,,,749.7,,,,,,6.52493875383761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0778541564941,,,,,12.92516,77.52193,
14:21:49.779,,,,,,749.7,,,,,,6.52786100362931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0778541564941,,,,,12.92516,77.52193,
14:21:49.802,,,,,,,,,,,,6.53600651782809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1130464553833,,,,,12.92516,77.52193,
14:21:49.803,,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92516,77.52193,
14:21:49.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,12.92516,77.52193,
14:21:50.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,12.92516,77.52193,
14:21:50.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15.2941176470588,,,,12.92516,77.52193,
14:21:50.277,,,,,,,,,,,,6.67793016923199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4496868133545,,,,,12.925145,77.52193,
14:21:50.278,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.925145,77.52193,
14:21:50.280,,,,,,750,,,,,,6.67863844389197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4496868133545,,,,,12.925145,77.52193,
14:21:50.281,,,,,,750,,,,,,6.67889808225243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4496868133545,,,,,12.925145,77.52193,
14:21:50.284,,,,,,761,,,,,,6.67991546380675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8956742286682,,,,,12.925145,77.52193,
14:21:50.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.91,,,,,,,,,12.925145,77.52193,
14:21:50.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,12.925145,77.52193,
14:21:50.794,,,,,,750.3,,,,,,6.81800987544686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2717992782593,,,,,12.9251316666667,77.521925,
14:21:50.800,,,,,,,,,,,,6.81976816104734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2717992782593,,,,,12.9251316666667,77.521925,
14:21:50.801,,,,,,750.3,,,,,,6.82000588765699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2717992782593,,,,,12.9251316666667,77.521925,
14:21:50.802,,,,,,750.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251316666667,77.521925,
14:21:50.804,,,,,,761,,,,,,6.82069431051891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.681520652771,,,,,12.9251316666667,77.521925,
14:21:50.948,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251316666667,77.521925,
14:21:50.995,,,,,,764.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251598,77.5217764,
14:21:50.997,,,,,,,,,,,,6.74376325703025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12.9251598,77.5217764,
14:21:50.998,,,,,,764.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9251598,77.5217764,
